source,addr:TW:dataset,addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:full,x,y
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,52號,,,新竹市東區光明里3鄰光明新村52號,249953.65,2742721.63
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,53號,,,新竹市東區光明里3鄰光明新村53號,249957.01,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,53號,2,,新竹市東區光明里3鄰光明新村53號二樓,249957.01,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,53號,3,,新竹市東區光明里3鄰光明新村53號三樓,249957.01,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,54號,,,新竹市東區光明里3鄰光明新村54號,249947.8,2742727.24
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,54號,2,,新竹市東區光明里3鄰光明新村54號二樓,249947.8,2742727.24
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,54號,3,,新竹市東區光明里3鄰光明新村54號三樓,249947.8,2742727.24
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,55號,,,新竹市東區光明里3鄰光明新村55號,249941.61,2742722.16
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,56號,,,新竹市東區光明里3鄰光明新村56號,249985.27,2742788.83
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,57號,,,新竹市東區光明里3鄰光明新村57號,249982.23,2742785.13
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,58號,,,新竹市東區光明里3鄰光明新村58號,249975.74,2742778.38
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59號,,,新竹市東區光明里3鄰光明新村59號,249981.35,2742793.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59號,2,,新竹市東區光明里3鄰光明新村59號二樓,249981.35,2742793.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59號,3,,新竹市東區光明里3鄰光明新村59號三樓,249981.35,2742793.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59之1號,,,新竹市東區光明里3鄰光明新村59之1號,249978.67,2742790.93
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59之1號,2,,新竹市東區光明里3鄰光明新村59之1號二樓,249978.67,2742790.93
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,59之1號,3,,新竹市東區光明里3鄰光明新村59之1號三樓,249978.67,2742790.93
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60號,,,新竹市東區光明里3鄰光明新村60號,249959.78,2742772.95
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60號,2,,新竹市東區光明里3鄰光明新村60號二樓,249959.78,2742772.95
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60號,3,,新竹市東區光明里3鄰光明新村60號三樓,249959.78,2742772.95
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之1號,,,新竹市東區光明里3鄰光明新村60之1號,249956.28,2742770.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之1號,2,,新竹市東區光明里3鄰光明新村60之1號二樓,249956.28,2742770.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之1號,3,,新竹市東區光明里3鄰光明新村60之1號三樓,249956.28,2742770.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之2號,,,新竹市東區光明里3鄰光明新村60之2號,249952.22,2742766.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之2號,2,,新竹市東區光明里3鄰光明新村60之2號二樓,249952.22,2742766.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之2號,3,,新竹市東區光明里3鄰光明新村60之2號三樓,249952.22,2742766.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之3號,,,新竹市東區光明里3鄰光明新村60之3號,249948.54,2742763.74
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之3號,2,,新竹市東區光明里3鄰光明新村60之3號二樓,249948.54,2742763.74
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,60之3號,3,,新竹市東區光明里3鄰光明新村60之3號三樓,249948.54,2742763.74
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61號,,,新竹市東區光明里3鄰光明新村61號,249944.85,2742760.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61號,2,,新竹市東區光明里3鄰光明新村61號二樓,249944.85,2742760.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61號,3,,新竹市東區光明里3鄰光明新村61號三樓,249944.85,2742760.97
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之1號,,,新竹市東區光明里3鄰光明新村61之1號,249941.53,2742758.39
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之1號,2,,新竹市東區光明里3鄰光明新村61之1號二樓,249941.53,2742758.39
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之1號,3,,新竹市東區光明里3鄰光明新村61之1號三樓,249941.53,2742758.39
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之2號,,,新竹市東區光明里3鄰光明新村61之2號,249937.84,2742755.07
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之2號,2,,新竹市東區光明里3鄰光明新村61之2號二樓,249937.84,2742755.07
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之2號,3,,新竹市東區光明里3鄰光明新村61之2號三樓,249937.84,2742755.07
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之3號,,,新竹市東區光明里3鄰光明新村61之3號,249934.89,2742751.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之3號,2,,新竹市東區光明里3鄰光明新村61之3號二樓,249934.89,2742751.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,61之3號,3,,新竹市東區光明里3鄰光明新村61之3號三樓,249934.89,2742751.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62號,,,新竹市東區光明里3鄰光明新村62號,249926.23,2742741.25
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62號,2,,新竹市東區光明里3鄰光明新村62號二樓,249926.23,2742741.25
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62號,3,,新竹市東區光明里3鄰光明新村62號三樓,249926.23,2742741.25
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62之1號,,,新竹市東區光明里3鄰光明新村62之1號,249920.33,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62之1號,2,,新竹市東區光明里3鄰光明新村62之1號二樓,249920.33,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,62之1號,3,,新竹市東區光明里3鄰光明新村62之1號三樓,249920.33,2742735.35
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,63號,,,新竹市東區光明里3鄰光明新村63號,249918.2,2742733.53
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,64號,,,新竹市東區光明里3鄰光明新村64號,249974.42,2742804.57
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,65號,,,新竹市東區光明里3鄰光明新村65號,249971.38,2742801.93
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,66號,,,新竹市東區光明里3鄰光明新村66號,249960,2742791.21
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67號,,,新竹市東區光明里3鄰光明新村67號,249969.92,2742810.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67號,2,,新竹市東區光明里3鄰光明新村67號二樓,249969.92,2742810.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67號,3,,新竹市東區光明里3鄰光明新村67號三樓,249969.92,2742810.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之1號,,,新竹市東區光明里3鄰光明新村67之1號,249967.34,2742809.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之1號,2,,新竹市東區光明里3鄰光明新村67之1號二樓,249967.34,2742809.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之1號,3,,新竹市東區光明里3鄰光明新村67之1號三樓,249967.34,2742809.64
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之2號,,,新竹市東區光明里3鄰光明新村67之2號,249964.75,2742806.49
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之2號,2,,新竹市東區光明里3鄰光明新村67之2號二樓,249964.75,2742806.49
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之2號,3,,新竹市東區光明里3鄰光明新村67之2號三樓,249964.75,2742806.49
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之3號,,,新竹市東區光明里3鄰光明新村67之3號,249962.8,2742803.84
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之3號,2,,新竹市東區光明里3鄰光明新村67之3號二樓,249962.8,2742803.84
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,67之3號,3,,新竹市東區光明里3鄰光明新村67之3號三樓,249962.8,2742803.84
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68號,,,新竹市東區光明里3鄰光明新村68號,249953.7,2742790.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68號,2,,新竹市東區光明里3鄰光明新村68號二樓,249953.7,2742790.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68號,3,,新竹市東區光明里3鄰光明新村68號三樓,249953.7,2742790.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之1號,,,新竹市東區光明里3鄰光明新村68之1號,249956.28,2742797.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之1號,2,,新竹市東區光明里3鄰光明新村68之1號二樓,249956.28,2742797.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之1號,3,,新竹市東區光明里3鄰光明新村68之1號三樓,249956.28,2742797.01
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之2號,,,新竹市東區光明里3鄰光明新村68之2號,249953.7,2742793.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之2號,2,,新竹市東區光明里3鄰光明新村68之2號二樓,249953.7,2742793.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之2號,3,,新竹市東區光明里3鄰光明新村68之2號三樓,249953.7,2742793.69
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之3號,,,新竹市東區光明里3鄰光明新村68之3號,249947.8,2742788.53
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之3號,2,,新竹市東區光明里3鄰光明新村68之3號二樓,249947.8,2742788.53
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,68之3號,3,,新竹市東區光明里3鄰光明新村68之3號三樓,249947.8,2742788.53
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69號,,,新竹市東區光明里3鄰光明新村69號,249910.93,2742750.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69號,2,,新竹市東區光明里3鄰光明新村69號二樓,249910.93,2742750.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69號,3,,新竹市東區光明里3鄰光明新村69號三樓,249910.93,2742750.19
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69之1號,,,新竹市東區光明里3鄰光明新村69之1號,249904.66,2742746.5
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69之1號,2,,新竹市東區光明里3鄰光明新村69之1號二樓,249904.66,2742746.5
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,3,,光明新村,69之1號,3,,新竹市東區光明里3鄰光明新村69之1號三樓,249904.66,2742746.5
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,70號,,,新竹市東區光明里4鄰光明新村70號,249867.8,2742693.41
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,71號,,,新竹市東區光明里4鄰光明新村71號,249861.53,2742688.62
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,72號,,,新竹市東區光明里4鄰光明新村72號,249853.15,2742675.23
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,73號,,,新竹市東區光明里4鄰光明新村73號,249848.26,2742670.92
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,74號,,,新竹市東區光明里4鄰光明新村74號,249873.72,2742743.92
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,75號,,,新竹市東區光明里4鄰光明新村75號,249870.81,2742740.08
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,76號,,,新竹市東區光明里4鄰光明新村76號,249867.06,2742737.29
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,77號,,,新竹市東區光明里4鄰光明新村77號,249858.38,2742727.91
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之1號,,,新竹市東區光明里4鄰光明新村78之1號,249832.81,2742693.04
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之1號,2,,新竹市東區光明里4鄰光明新村78之1號二樓,249832.81,2742693.04
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之1號,3,,新竹市東區光明里4鄰光明新村78之1號三樓,249832.81,2742693.04
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之2號,,,新竹市東區光明里4鄰光明新村78之2號,249830.19,2742689.73
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之2號,2,,新竹市東區光明里4鄰光明新村78之2號二樓,249830.19,2742689.73
新竹市政府,157547,TW,台灣省,新竹市,東區,光明里,4,,光明新村,78之2號,3,,新竹市東區光明里4鄰光明新村78之2號三樓,249830.19,2742689.73
