addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:place,addr:housenumber,addr:floor,addr:unit,addr:full,description,x,y,source,source:url
TW,台灣省,新竹縣,竹東鎮,二重里,3,學府路,,177之1號,,,新竹縣竹東鎮二重里3鄰學府路177之1號,臨,255514.33,2739635.07,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,3,學府路187巷175弄,,1之1號,,,新竹縣竹東鎮二重里3鄰學府路187巷175弄1之1號,臨,255759.97,2739280.56,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,4,學府路,,279之1號,,,新竹縣竹東鎮二重里4鄰學府路279之1號,臨,255417.59,2739447.9,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,4,學府路,,332之1號,,,新竹縣竹東鎮二重里4鄰學府路332之1號,臨,255359.38,2739365.64,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,4,學府路,,332之2號,,,新竹縣竹東鎮二重里4鄰學府路332之2號,臨,255356.03,2739359.35,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,5,學府路,,442之1號,,,新竹縣竹東鎮二重里5鄰學府路442之1號,臨,255213.51,2739077.07,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,19,明星一路,,120之1號,,,新竹縣竹東鎮二重里19鄰明星一路120之1號,臨,255523.04,2740844.27,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,19,明星一路,,126之1號,,,新竹縣竹東鎮二重里19鄰明星一路126之1號,臨,255542.67,2740858.04,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,19,明星路,,178之1號,,,新竹縣竹東鎮二重里19鄰明星路178之1號,臨,255324.78,2740784.64,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,19,明星路,,192之1號,,,新竹縣竹東鎮二重里19鄰明星路192之1號,臨,255339.4,2740825.37,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,19,明星路,,196之1號,,,新竹縣竹東鎮二重里19鄰明星路196之1號,臨,255340.49,2740836.44,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,22,明星路227巷,,23之1號,,,新竹縣竹東鎮二重里22鄰明星路227巷23之1號,臨,255272.26,2740987.74,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,17,民族路,,100之2號,,,新竹縣竹東鎮二重里17鄰民族路100之2號,臨,255688.33,2740416.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,18,民權路20巷,,11之1號,,,新竹縣竹東鎮二重里18鄰民權路20巷11之1號,臨,255297.33,2740393.96,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,6,雲南路56巷,,112之1號,,,新竹縣竹東鎮二重里6鄰雲南路56巷112之1號,臨,255103.37,2739684.72,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,7,雲南路56巷,,160之10號,,,新竹縣竹東鎮二重里7鄰雲南路56巷160之10號,臨,254979.42,2739736.17,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,7,雲南路56巷,,164之10號,,,新竹縣竹東鎮二重里7鄰雲南路56巷164之10號,臨,254935.77,2739798.79,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,7,雲南路293巷26弄,,1之1號,,,新竹縣竹東鎮二重里7鄰雲南路293巷26弄1之1號,臨,254727.82,2739312.07,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,二重里,7,雲南路,,357之60號,,,新竹縣竹東鎮二重里7鄰雲南路357之60號,臨,254428.14,2739158.25,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,27,五豐三路111巷,,42之1號,,,新竹縣竹東鎮五豐里27鄰五豐三路111巷42之1號,臨,257723,2737454.92,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,28,五豐三路,,223之1號,,,新竹縣竹東鎮五豐里28鄰五豐三路223之1號,臨,257637.8,2737225.82,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,28,五豐三路,,431之1號,,,新竹縣竹東鎮五豐里28鄰五豐三路431之1號,臨,257372.47,2736642.76,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,28,五豐三路,,570之1號,,,新竹縣竹東鎮五豐里28鄰五豐三路570之1號,臨,257114.95,2736427.56,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,2,五豐二路,,16之1號,,,新竹縣竹東鎮五豐里2鄰五豐二路16之1號,臨,258132.19,2737968.72,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,1,五豐二路,,25之1號,,,新竹縣竹東鎮五豐里1鄰五豐二路25之1號,臨,258062.81,2738018.47,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,2,五豐二路,,36之1號,,,新竹縣竹東鎮五豐里2鄰五豐二路36之1號,臨,258115.78,2738019.35,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,1,五豐二路,,53之15號,,,新竹縣竹東鎮五豐里1鄰五豐二路53之15號,臨,258006.6,2738130.87,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,40,五豐街1巷,,2之1號,,,新竹縣竹東鎮五豐里40鄰五豐街1巷2之1號,臨,258354.62,2737316.1,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,22,忠孝街71巷,,1之1號,,,新竹縣竹東鎮五豐里22鄰忠孝街71巷1之1號,臨,258006.09,2737517.09,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,26,忠孝街142巷,,12之1號,,,新竹縣竹東鎮五豐里26鄰忠孝街142巷12之1號,臨,257806.32,2737441.38,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,五豐里,20,敦睦街2巷,,36之1號,,,新竹縣竹東鎮五豐里20鄰敦睦街2巷36之1號,臨,258156.04,2737600.43,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,1,沿河街,,489之1號,,,新竹縣竹東鎮仁愛里1鄰沿河街489之1號,臨,259680.76,2736844.67,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,1,沿河街,,505之1號,,,新竹縣竹東鎮仁愛里1鄰沿河街505之1號,臨,259646.64,2736871.79,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,2,沿河街529巷,,2之1號,,,新竹縣竹東鎮仁愛里2鄰沿河街529巷2之1號,臨,259561.11,2736968.71,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,3,仁愛路,,466之10號,,,新竹縣竹東鎮仁愛里3鄰仁愛路466之10號,臨,259389.34,2737079.1,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,7,北興路二段,,6之1號,,,新竹縣竹東鎮仁愛里7鄰北興路二段6之1號,臨,259515.56,2736790.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,25,北興路二段,,236之1號,,,新竹縣竹東鎮仁愛里25鄰北興路二段236之1號,臨,259166.3,2737243.12,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,12,大明路,,2之1號,,,新竹縣竹東鎮仁愛里12鄰大明路2之1號,臨,259285.65,2736837.21,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,仁愛里,7,東林路,,161之1號,,,新竹縣竹東鎮仁愛里7鄰東林路161之1號,臨,259454.04,2736690.25,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,南華里,3,東寧路二段197巷,,22之1號,,,新竹縣竹東鎮南華里3鄰東寧路二段197巷22之1號,臨,258877.88,2736301.26,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,南華里,3,東寧路二段247巷4弄,,2之1號,,,新竹縣竹東鎮南華里3鄰東寧路二段247巷4弄2之1號,臨,258912.01,2736318.81,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,4,下員山路95巷66弄,,2之1號,,,新竹縣竹東鎮員山里4鄰下員山路95巷66弄2之1號,臨,253030.13,2743053.88,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,3,下員山路250巷,,16之1號,,,新竹縣竹東鎮員山里3鄰下員山路250巷16之1號,臨,253396.25,2742371.14,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,3,下員山路250巷,,20之1號,,,新竹縣竹東鎮員山里3鄰下員山路250巷20之1號,臨,253384.39,2742336.67,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,4,下員山路250巷150弄,,5之1號,,,新竹縣竹東鎮員山里4鄰下員山路250巷150弄5之1號,臨,252934.12,2742240.28,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,1,公道路,,530之1號,,,新竹縣竹東鎮員山里1鄰公道路530之1號,臨,254357.85,2741614.95,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,4,公道路,,776之1號,,,新竹縣竹東鎮員山里4鄰公道路776之1號,臨,253137.41,2742269.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,5,公道路,,820之1號,,,新竹縣竹東鎮員山里5鄰公道路820之1號,臨,252736.66,2742474.02,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,公道路,,939之1號,,,新竹縣竹東鎮員山里6鄰公道路939之1號,臨,252163.41,2742896.53,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,公道路,,989之1號,,,新竹縣竹東鎮員山里6鄰公道路989之1號,臨,252137.38,2742920.92,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,公道路,,990之3號,,,新竹縣竹東鎮員山里2鄰公道路990之3號,臨,252121.51,2742993.92,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,公道路,,990之1號,,,新竹縣竹東鎮員山里2鄰公道路990之1號,臨,252131.03,2742989.51,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,公道路,,991之1號,,,新竹縣竹東鎮員山里6鄰公道路991之1號,臨,252132.44,2742923.66,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,員山路205巷,,52之1號,,,新竹縣竹東鎮員山里2鄰員山路205巷52之1號,臨,254015.76,2742106.5,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,員山路,,218之1號,,,新竹縣竹東鎮員山里2鄰員山路218之1號,臨,253955,2741765.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,員山路,,256之2號,,,新竹縣竹東鎮員山里2鄰員山路256之2號,臨,254164.17,2741770.33,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,員山路,,256之1號,,,新竹縣竹東鎮員山里2鄰員山路256之1號,臨,254176.08,2741767.55,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,1,員山路301巷6弄,,3之1號,,,新竹縣竹東鎮員山里1鄰員山路301巷6弄3之1號,臨,254405.75,2741867.15,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,1,員山路,,310號,,,新竹縣竹東鎮員山里1鄰員山路310號,農業資材室不得作為設籍使用,254484.93,2741832.02,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,1,員山路330巷,,29號,,,新竹縣竹東鎮員山里1鄰員山路330巷29號,農業資材室不得作為設籍使用,254620.18,2741731.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,1,員山路330巷,,31號,,,新竹縣竹東鎮員山里1鄰員山路330巷31號,農業資材室不得作為設籍使用,254641.74,2741746.67,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,8,員山路425巷,,1之1號,,,新竹縣竹東鎮員山里8鄰員山路425巷1之1號,臨,254923.05,2741972.36,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,8,員山路425巷,,3之1號,,,新竹縣竹東鎮員山里8鄰員山路425巷3之1號,臨,254899.99,2741980.39,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,8,員山路425巷,,5之1號,,,新竹縣竹東鎮員山里8鄰員山路425巷5之1號,臨,254883.29,2741988.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,8,員山路435巷,,35之1號,,,新竹縣竹東鎮員山里8鄰員山路435巷35之1號,臨,255222.01,2742087.33,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,5,竹美路二段5巷8弄,,2之2號,,,新竹縣竹東鎮員山里5鄰竹美路二段5巷8弄2之2號,臨,252610.57,2742426.83,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,5,竹美路二段5巷8弄,,2之1號,,,新竹縣竹東鎮員山里5鄰竹美路二段5巷8弄2之1號,臨,252616.52,2742443.63,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷,,22之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷22之1號,臨,252477.57,2742924.18,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷,,24之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷24之1號,臨,252473.07,2742931.59,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷51弄,,1之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷51弄1之1號,臨,252355.52,2742945.06,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷51弄,,3之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷51弄3之1號,臨,252347.78,2742937.96,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷51弄,,5之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷51弄5之1號,臨,252345.67,2742931.3,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷51弄,,31之2號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷51弄31之2號,臨,252188.46,2742849.22,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,6,竹美路二段101巷51弄,,31之1號,,,新竹縣竹東鎮員山里6鄰竹美路二段101巷51弄31之1號,臨,252182.5,2742842.6,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,2,竹美路二段101巷,,80之1號,,,新竹縣竹東鎮員山里2鄰竹美路二段101巷80之1號,臨,255629.7,2741768.15,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,7,竹美路二段251巷,,68之1號,,,新竹縣竹東鎮員山里7鄰竹美路二段251巷68之1號,臨,252200.37,2743366.8,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員山里,9,,麻園肚,86之1號,,,新竹縣竹東鎮員山里9鄰麻園肚86之1號,臨,254669.01,2742520.26,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,15之26號,,,新竹縣竹東鎮員崠里1鄰員崠子15之26號,臨,259123.01,2733269.98,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,20之10號,,,新竹縣竹東鎮員崠里1鄰員崠子20之10號,臨,259637.31,2732587.28,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,15之22號,,,新竹縣竹東鎮員崠里1鄰員崠子15之22號,臨,259026.44,2733273.75,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,15之20號,,,新竹縣竹東鎮員崠里1鄰員崠子15之20號,臨,259039.73,2733312.86,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,15之18號,,,新竹縣竹東鎮員崠里1鄰員崠子15之18號,臨,258916.51,2733254.74,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,16之13號,,,新竹縣竹東鎮員崠里1鄰員崠子16之13號,臨,259299.2,2733260.33,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,13之66號,,,新竹縣竹東鎮員崠里1鄰員崠子13之66號,臨,259563.6,2732723.6,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,6之118號,,,新竹縣竹東鎮員崠里1鄰員崠子6之118號,臨,259236.88,2732466.46,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,6之108號,,,新竹縣竹東鎮員崠里1鄰員崠子6之108號,臨,259207.95,2732379.97,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,6之126號,,,新竹縣竹東鎮員崠里1鄰員崠子6之126號,臨,259167.65,2732452.82,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
TW,台灣省,新竹縣,竹東鎮,員崠里,1,,員崠子,15之31號,,,新竹縣竹東鎮員崠里1鄰員崠子15之31號,臨,259080.13,2733200.06,新竹縣政府,https://www.hsinchu.gov.tw/OpenDataDetail.aspx?n=902&s=2663
