addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,x,y,addr:TW:dataset,source
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,42之1號,,,彰化縣竹塘鄉竹塘村10鄰中興街42之1號,191637.561,2639531.233,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,45號,,,彰化縣竹塘鄉竹塘村19鄰中興街45號,191606.026,2639506.669,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,46號,,,彰化縣竹塘鄉竹塘村10鄰中興街46號,191633.227,2639532.576,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,47號,,,彰化縣竹塘鄉竹塘村19鄰中興街47號,191601.399,2639508.705,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,48號,,,彰化縣竹塘鄉竹塘村10鄰中興街48號,191628.231,2639534.426,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,49號,,,彰化縣竹塘鄉竹塘村19鄰中興街49號,191597.492,2639509.29,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,50號,,,彰化縣竹塘鄉竹塘村10鄰中興街50號,191623.975,2639535.722,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,51之1號,,,彰化縣竹塘鄉竹塘村19鄰中興街51之1號,191593.072,2639510.555,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,51號,,,彰化縣竹塘鄉竹塘村19鄰中興街51號,191587.891,2639511.48,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,52號,,,彰化縣竹塘鄉竹塘村10鄰中興街52號,191620.089,2639537.017,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,53號,,,彰化縣竹塘鄉竹塘村19鄰中興街53號,191582.155,2639513.146,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,54號,,,彰化縣竹塘鄉竹塘村10鄰中興街54號,191615.833,2639538.682,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街,55號,,,彰化縣竹塘鄉竹塘村19鄰中興街55號,191576.788,2639514.996,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街,56號,,,彰化縣竹塘鄉竹塘村10鄰中興街56號,191611.762,2639540.718,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,1號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷1號,191567.33,2639497.128,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,2號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷2號,191556.201,2639497.599,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,3號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷3號,191564.508,2639492.896,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,4號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷4號,191554.007,2639493.68,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,5號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷5號,191562.941,2639488.978,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,6號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷6號,191551.969,2639489.134,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,7號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷7號,191560.59,2639485.216,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,8號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷8號,191549.775,2639485.373,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,9號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷9號,191558.395,2639480.984,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,10號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷10號,191547.737,2639481.611,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,11號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷11號,191556.8,2639476.48,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,12號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷12號,191545.856,2639478.006,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,13號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷13號,191554.477,2639472.99,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,14號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷14號,191543.505,2639473.931,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,15號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷15號,191551.656,2639469.229,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,16號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷16號,191541.938,2639469.856,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,18號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷18號,191539.9,2639465.467,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,19號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷19號,191547.737,2639461.078,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,21號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷21號,191546.327,2639456.69,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,22號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷22號,191519.211,2639482.551,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,19,中興街57巷,23號,,,彰化縣竹塘鄉竹塘村19鄰中興街57巷23號,191543.192,2639453.241,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,18,中興街57巷,臨26號,,,彰化縣竹塘鄉竹塘村18鄰中興街57巷臨26號,191504.31,2639496.15,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,9,中興街58巷,1號,,,彰化縣竹塘鄉竹塘村9鄰中興街58巷1號,191601.617,2639548.855,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,2號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷2號,191612.114,2639559.656,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,4號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷4號,191613.179,2639564.068,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,6號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷6號,191614.244,2639568.479,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,10號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷10號,191617.744,2639587.971,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,12號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷12號,191618.503,2639592.058,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,14號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷14號,191619.72,2639596.47,170727,彰化縣政府
TW,台灣省,彰化縣,竹塘鄉,竹塘村,10,中興街58巷,16號,,,彰化縣竹塘鄉竹塘村10鄰中興街58巷16號,191620.552,2639601.211,170727,彰化縣政府
