addr:country,addr:province,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y,addr:TW:dataset,source
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,25號,,1,澎湖縣馬公市中央里3鄰中正路25號之1,307692.372,2606914.89,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,27號,,2,澎湖縣馬公市中央里3鄰中正路27號之2,307676.527,2606899.287,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,27號,,,澎湖縣馬公市中央里3鄰中正路27號,307692.741,2606918.603,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,27之3號,,,澎湖縣馬公市中央里3鄰中正路27之3號,307663.517,2606894.483,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,27號,,1,澎湖縣馬公市中央里3鄰中正路27號之1,307680.814,2606904.704,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,29號,,,澎湖縣馬公市中央里3鄰中正路29號,307691.94,2606925.008,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,31號,,,澎湖縣馬公市中央里3鄰中正路31號,307692.551,2606930.852,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,35號,,3,澎湖縣馬公市中央里1鄰中正路35號之3,307696.042,2606973.026,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,35號,,4,澎湖縣馬公市中央里1鄰中正路35號之4,307696.156,2606975.659,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,35號,,5,澎湖縣馬公市中央里1鄰中正路35號之5,307696.156,2606979.322,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,35號,,,澎湖縣馬公市中央里3鄰中正路35號,307695.355,2606950.592,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,35之11號,,,澎湖縣馬公市中央里3鄰中正路35之11號,307695.51,2606953.44,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,中正路,35號,,1,澎湖縣馬公市中央里3鄰中正路35號之1,307695.774,2606955.617,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,35號,,2,澎湖縣馬公市中央里1鄰中正路35號之2,307695.584,2606968.792,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,37號,,,澎湖縣馬公市中央里1鄰中正路37號,307696.042,2606982.984,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,37號,,1,澎湖縣馬公市中央里1鄰中正路37號之1,307697.186,2606985.96,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,39號,,,澎湖縣馬公市中央里1鄰中正路39號,307699.279,2606991.363,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,1,中正路,39號,,1,澎湖縣馬公市中央里1鄰中正路39號之1,307697.154,2606997.443,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,中正路,41號,,,澎湖縣馬公市中央里16鄰中正路41號,307700.6,2607006.97,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,中正路,43號,,,澎湖縣馬公市中央里16鄰中正路43號,307701.602,2607011.178,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,中正路,45號,,,澎湖縣馬公市中央里16鄰中正路45號,307702.758,2607013.641,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,1號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷1號,307616.49,2607027.6,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,2號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷2號,307610.282,2607029.828,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,3號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷3號,307616.056,2607023.944,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,4號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷4號,307610.504,2607025.721,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,5號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷5號,307616.056,2607020.502,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,6號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷6號,307609.727,2607022.389,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,7號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷7號,307615.611,2607017.06,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,8號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷8號,307610.06,2607018.836,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,9號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷9號,307614.502,2607011.952,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,10號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷10號,307608.838,2607014.728,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,11號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷11號,307614.689,2607006.031,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,12號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷12號,307608.505,2607008.844,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,13號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷13號,307613.717,2607002.261,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,14號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷14號,307606.491,2607003.806,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,15號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷15號,307613.47,2607000.038,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,16號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷16號,307606.491,2607000.058,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路長安巷,17號,,,澎湖縣馬公市中央里14鄰仁愛路長安巷17號,307612.811,2606996.579,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路長安巷,18號,,,澎湖縣馬公市中央里13鄰仁愛路長安巷18號,307605.32,2606996.428,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,69號,,,澎湖縣馬公市中央里16鄰仁愛路69號,307701.76,2607018.16,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,71號,,,澎湖縣馬公市中央里16鄰仁愛路71號,307695.211,2607021.86,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,71號,,1,澎湖縣馬公市中央里16鄰仁愛路71號之1,307690.823,2607022.05,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,73號,,1,澎湖縣馬公市中央里16鄰仁愛路73號之1,307681.884,2607024.475,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,73號,,2,澎湖縣馬公市中央里16鄰仁愛路73號之2,307677.15,2607024.58,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,75號,,,澎湖縣馬公市中央里16鄰仁愛路75號,307669.59,2607025.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,75號,2,,澎湖縣馬公市中央里16鄰仁愛路75號二樓,307669.59,2607025.45,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,77號,,,澎湖縣馬公市中央里16鄰仁愛路77號,307661.266,2607028.893,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,16,仁愛路,81號,,,澎湖縣馬公市中央里16鄰仁愛路81號,307650.43,2607031.94,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路,83號,,,澎湖縣馬公市中央里14鄰仁愛路83號,307635.597,2607035.38,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路,91號,,,澎湖縣馬公市中央里14鄰仁愛路91號,307623.828,2607038.379,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,仁愛路,93號,,,澎湖縣馬公市中央里14鄰仁愛路93號,307618.575,2607039.561,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,仁愛路,95號,,,澎湖縣馬公市中央里13鄰仁愛路95號,307609.023,2607041.291,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,15,保安街,2號,,,澎湖縣馬公市中央里15鄰保安街2號,307662.085,2606987.923,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,15,保安街,2號,,1,澎湖縣馬公市中央里15鄰保安街2號之1,307658.874,2606988.235,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街烽火巷,2號,,,澎湖縣馬公市中央里13鄰保安街烽火巷2號,307583.663,2607020.541,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街烽火巷,4號,,1,澎湖縣馬公市中央里13鄰保安街烽火巷4號之1,307588.356,2607030.669,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街烽火巷,4號,,,澎湖縣馬公市中央里13鄰保安街烽火巷4號,307586.709,2607026.881,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,15,保安街,4號,,,澎湖縣馬公市中央里15鄰保安街4號,307650.895,2606988.545,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,保安街,6號,,,澎湖縣馬公市中央里14鄰保安街6號,307630.368,2606991.608,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街烽火巷,6號,,,澎湖縣馬公市中央里13鄰保安街烽火巷6號,307587.71,2607040.453,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,保安街,8號,,,澎湖縣馬公市中央里14鄰保安街8號,307625.93,2606991.977,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,12,保安街,9號,,,澎湖縣馬公市中央里12鄰保安街9號,307617.85,2606985.068,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,保安街,10號,,,澎湖縣馬公市中央里14鄰保安街10號,307620.075,2606994.086,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,12,保安街,11號,,,澎湖縣馬公市中央里12鄰保安街11號,307606.959,2606987.879,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,12,保安街,11號,,1,澎湖縣馬公市中央里12鄰保安街11號之1,307610.542,2606975.671,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,12,保安街,11號,,2,澎湖縣馬公市中央里12鄰保安街11號之2,307605.04,2606979.37,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街,14號,,,澎湖縣馬公市中央里13鄰保安街14號,307599.434,2607000.656,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街,16號,,,澎湖縣馬公市中央里13鄰保安街16號,307592.872,2607002.498,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,13,保安街,18號,,,澎湖縣馬公市中央里13鄰保安街18號,307584.26,2607004.61,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,1號,,,澎湖縣馬公市中央里6鄰惠安一路1號,307615.553,2606825.259,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,1號,2,,澎湖縣馬公市中央里6鄰惠安一路1號二樓,307615.553,2606825.259,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,1號,3,,澎湖縣馬公市中央里6鄰惠安一路1號三樓,307615.553,2606825.259,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,1號,4,,澎湖縣馬公市中央里6鄰惠安一路1號四樓,307615.553,2606825.259,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,1號,5,,澎湖縣馬公市中央里6鄰惠安一路1號五樓,307615.553,2606825.259,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,2號,,,澎湖縣馬公市中央里6鄰惠安一路2號,307633.795,2606827.822,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路,3號,,,澎湖縣馬公市中央里6鄰惠安一路3號,307616.684,2606831.667,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,6,惠安一路5巷,1號,,,澎湖縣馬公市中央里6鄰惠安一路5巷1號,307610.574,2606834.838,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安一路5巷,2號,,,澎湖縣馬公市中央里7鄰惠安一路5巷2號,307607.178,2606841.273,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安一路,6號,,,澎湖縣馬公市中央里7鄰惠安一路6號,307634.555,2606843.714,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安一路,7號,,,澎湖縣馬公市中央里7鄰惠安一路7號,307618.568,2606841.995,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安一路,9號,,,澎湖縣馬公市中央里7鄰惠安一路9號,307619.171,2606846.895,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,1號,,,澎湖縣馬公市中央里5鄰惠安路1號,307681.219,2606847.814,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,惠安路,2號,,,澎湖縣馬公市中央里3鄰惠安路2號,307685.703,2606862.639,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,3號,,,澎湖縣馬公市中央里5鄰惠安路3號,307678.184,2606848.962,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,惠安路,4號,,,澎湖縣馬公市中央里3鄰惠安路4號,307677.851,2606862.681,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,5號,,,澎湖縣馬公市中央里5鄰惠安路5號,307673.981,2606848.862,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,惠安路,6號,,,澎湖縣馬公市中央里3鄰惠安路6號,307672.799,2606866.234,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,7號,,,澎湖縣馬公市中央里5鄰惠安路7號,307671.463,2606849.24,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,惠安路,8號,,,澎湖縣馬公市中央里3鄰惠安路8號,307666.059,2606866.536,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,9號,,,澎湖縣馬公市中央里5鄰惠安路9號,307664.84,2606851.16,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,5,惠安路,11號,,,澎湖縣馬公市中央里5鄰惠安路11號,307661.373,2606850.521,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,3,惠安路,12號,,,澎湖縣馬公市中央里3鄰惠安路12號,307665.911,2606885.336,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,13號,,,澎湖縣馬公市中央里7鄰惠安路13號,307654.928,2606853.664,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,4,惠安路,14號,,,澎湖縣馬公市中央里4鄰惠安路14號,307659.65,2606869.465,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,4,惠安路,16號,,,澎湖縣馬公市中央里4鄰惠安路16號,307654.952,2606871.142,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,,,澎湖縣馬公市中央里7鄰惠安路17號,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,2,,澎湖縣馬公市中央里7鄰惠安路17號二樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,3,,澎湖縣馬公市中央里7鄰惠安路17號三樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,4,,澎湖縣馬公市中央里7鄰惠安路17號四樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,5,,澎湖縣馬公市中央里7鄰惠安路17號五樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,6,,澎湖縣馬公市中央里7鄰惠安路17號六樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,17號,7,,澎湖縣馬公市中央里7鄰惠安路17號七樓,307646.372,2606850.181,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,4,惠安路,18號,,,澎湖縣馬公市中央里4鄰惠安路18號,307649.727,2606872.581,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,4,惠安路,20號,,,澎湖縣馬公市中央里4鄰惠安路20號,307644.199,2606873.353,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,21號,,,澎湖縣馬公市中央里7鄰惠安路21號,307640.996,2606852.679,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,25號,,,澎湖縣馬公市中央里7鄰惠安路25號,307618.504,2606860.127,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,25號,,1,澎湖縣馬公市中央里7鄰惠安路25號之1,307615.567,2606863.083,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,4,惠安路,26號,,,澎湖縣馬公市中央里4鄰惠安路26號,307625.808,2606875.162,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,8,惠安路,28號,,,澎湖縣馬公市中央里8鄰惠安路28號,307616.705,2606877.562,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,29號,,,澎湖縣馬公市中央里7鄰惠安路29號,307610.963,2606863.898,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,8,惠安路,30號,,,澎湖縣馬公市中央里8鄰惠安路30號,307606.479,2606881.366,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,31號,,,澎湖縣馬公市中央里7鄰惠安路31號,307603.713,2606865.13,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,8,惠安路,32號,,,澎湖縣馬公市中央里8鄰惠安路32號,307600.058,2606881.267,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,33號,,,澎湖縣馬公市中央里7鄰惠安路33號,307596.752,2606866.146,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,35號,,,澎湖縣馬公市中央里7鄰惠安路35號,307591.039,2606866.267,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,8,惠安路,36號,,,澎湖縣馬公市中央里8鄰惠安路36號,307593.568,2606881.568,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,37號,,,澎湖縣馬公市中央里7鄰惠安路37號,307585.695,2606866.608,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,7,惠安路,39號,,,澎湖縣馬公市中央里7鄰惠安路39號,307581.577,2606867.087,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,11,惠民一路,1號,,,澎湖縣馬公市中央里11鄰惠民一路1號,307629.443,2606969.961,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,11,惠民一路,2之1號,,,澎湖縣馬公市中央里11鄰惠民一路2之1號,307643.473,2606966.679,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,11,惠民一路,2號,,,澎湖縣馬公市中央里11鄰惠民一路2號,307644.78,2606981.73,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,11,惠民一路,2號,2,,澎湖縣馬公市中央里11鄰惠民一路2號二樓,307644.78,2606981.73,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,15,惠民一路,6號,,,澎湖縣馬公市中央里15鄰惠民一路6號,307646.873,2606992.746,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,11,惠民一路,7號,,,澎湖縣馬公市中央里11鄰惠民一路7號,307623.775,2606984.755,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,15,惠民一路,8號,,,澎湖縣馬公市中央里15鄰惠民一路8號,307649.59,2607005.961,170852,澎湖縣政府
TW,台灣省,澎湖縣,馬公市,中央里,14,惠民一路,9號,,,澎湖縣馬公市中央里14鄰惠民一路9號,307631.669,2606996.779,170852,澎湖縣政府
