source,addr:TW:dataset,addr:country,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:street,addr:housenumber,addr:floor,addr:unit,addr:full,x,y
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,14,高雄市新興區大明里15鄰大同一路188號地下一層之14,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,48,高雄市新興區大明里15鄰大同一路188號地下一層之48,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,15,高雄市新興區大明里15鄰大同一路188號地下一層之15,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,16,高雄市新興區大明里15鄰大同一路188號地下一層之16,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,18,高雄市新興區大明里15鄰大同一路188號地下一層之18,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,19,高雄市新興區大明里15鄰大同一路188號地下一層之19,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,11,高雄市新興區大明里15鄰大同一路188號地下一層之11,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,21,高雄市新興區大明里15鄰大同一路188號地下一層之21,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,22,高雄市新興區大明里15鄰大同一路188號地下一層之22,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,33,高雄市新興區大明里15鄰大同一路188號地下一層之33,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,15,大同一路,188號,B1,23,高雄市新興區大明里15鄰大同一路188號地下一層之23,178116.224,2503373.909
高雄市政府,160248,TW,高雄市,新興區,大明里,16,自立二路,8號,B1,,高雄市新興區大明里16鄰自立二路8號地下層,178033.700,2503374.600
高雄市政府,160248,TW,高雄市,新興區,大明里,11,自立橫路,臨47號,,,高雄市新興區大明里11鄰自立橫路臨47號,178023.717,2503423.911
高雄市政府,160248,TW,高雄市,新興區,大明里,11,自立橫路,臨49號,,,高雄市新興區大明里11鄰自立橫路臨49號,178017.817,2503421.911
高雄市政府,160248,TW,高雄市,新興區,建興里,8,八德二路,98號,B1,,高雄市新興區建興里8鄰八德二路98號地下一層,177793.380,2504109.360
高雄市政府,160248,TW,高雄市,新興區,建興里,8,自立一路,66之1號,B1,,高雄市新興區建興里8鄰自立一路66之1號地下一層,177792.040,2504144.920
高雄市政府,160248,TW,高雄市,新興區,建興里,8,自立一路,66之2號,B2,,高雄市新興區建興里8鄰自立一路66之2號地下二層,177792.040,2504144.920
高雄市政府,160248,TW,高雄市,新興區,建華里,15,中山一路,279號,B1,,高雄市新興區建華里15鄰中山一路279號地下一層,178247.741,2504108.928
高雄市政府,160248,TW,高雄市,新興區,建華里,17,八德二路,6號,B1,,高雄市新興區建華里17鄰八德二路6號地下一層,178224.640,2504167.830
高雄市政府,160248,TW,高雄市,新興區,建華里,2,同愛街,30號,B2,,高雄市新興區建華里2鄰同愛街30號地下二層,178116.931,2504103.929
高雄市政府,160248,TW,高雄市,新興區,建華里,2,同愛街,30號,B1,,高雄市新興區建華里2鄰同愛街30號地下一層,178116.931,2504103.929
高雄市政府,160248,TW,高雄市,新興區,德政里,1,中正三路,93號,B1,,高雄市新興區德政里1鄰中正三路93號地下層,178787.375,2503558.909
高雄市政府,160248,TW,高雄市,新興區,德政里,7,復橫一路,221號,B1,,高雄市新興區德政里7鄰復橫一路221號地下層,178681.866,2503409.905
高雄市政府,160248,TW,高雄市,新興區,德望里,9,中正三路,55號,B1,2,高雄市新興區德望里9鄰中正三路55號地下一層之2,178913.180,2503542.900
高雄市政府,160248,TW,高雄市,新興區,德望里,9,中正三路,55號,B1,1,高雄市新興區德望里9鄰中正三路55號地下一層之1,178913.180,2503542.900
高雄市政府,160248,TW,高雄市,新興區,德望里,12,復橫一路,123號,B1,,高雄市新興區德望里12鄰復橫一路123號地下層,179012.690,2503380.902
高雄市政府,160248,TW,高雄市,新興區,德望里,8,復興一路,10號,B1,,高雄市新興區德望里8鄰復興一路10號地下一層,178880.530,2503298.560
高雄市政府,160248,TW,高雄市,新興區,德望里,5,民生一路,176號,B2,,高雄市新興區德望里5鄰民生一路176號地下二層,178993.990,2503238.980
高雄市政府,160248,TW,高雄市,新興區,德望里,5,民生一路,176號,B1,,高雄市新興區德望里5鄰民生一路176號地下一層,178993.990,2503238.980
高雄市政府,160248,TW,高雄市,新興區,德望里,8,民生一路,208號,B1,,高雄市新興區德望里8鄰民生一路208號地下層,178875.710,2503232.430
高雄市政府,160248,TW,高雄市,新興區,德望里,2,黃海街,192號,B1,,高雄市新興區德望里2鄰黃海街192號地下層,178984.889,2503462.904
高雄市政府,160248,TW,高雄市,新興區,德望里,2,黃海街,196號,B1,,高雄市新興區德望里2鄰黃海街196號地下層,178970.980,2503464.900
高雄市政府,160248,TW,高雄市,新興區,德生里,15,五福一街,2號,B1,,高雄市新興區德生里15鄰五福一街2號地下層,178943.181,2503028.892
高雄市政府,160248,TW,高雄市,新興區,德生里,13,五福二路,28號,B1,,高雄市新興區德生里13鄰五福二路28號地下層,179062.190,2503067.893
高雄市政府,160248,TW,高雄市,新興區,德生里,3,民權一路,251號,B1,,高雄市新興區德生里3鄰民權一路251號地下層,179089.890,2503151.890
高雄市政府,160248,TW,高雄市,新興區,德生里,28,民生一路,1號,B1,,高雄市新興區德生里28鄰民生一路1號地下室,179448.620,2503273.890
高雄市政府,160248,TW,高雄市,新興區,德生里,25,民生一路,29號,B1,,高雄市新興區德生里25鄰民生一路29號底層,179380.116,2503261.895
高雄市政府,160248,TW,高雄市,新興區,德生里,6,民生一路,101號,B1,,高雄市新興區德生里6鄰民生一路101號底層,179237.390,2503197.640
高雄市政府,160248,TW,高雄市,新興區,德生里,7,民生一路,201號,B1,,高雄市新興區德生里7鄰民生一路201號地下一層,178987.780,2503155.890
高雄市政府,160248,TW,高雄市,新興區,德生里,19,金門街,107號,屋頂突出物,,高雄市新興區德生里19鄰金門街107號屋頂突出物,179288.110,2503151.710
高雄市政府,160248,TW,高雄市,新興區,德生里,6,金門街111巷,22號,B1,,高雄市新興區德生里6鄰金門街111巷22號下地一層,179223.570,2503174.380
高雄市政府,160248,TW,高雄市,新興區,愛平里,12,中山一路,188號,B1,,高雄市新興區愛平里12鄰中山一路188號地下一層,178294.212,2503796.420
高雄市政府,160248,TW,高雄市,新興區,愛平里,5,中正三路,158號,B3,,高雄市新興區愛平里5鄰中正三路158號地下三層,178481.650,2503644.910
高雄市政府,160248,TW,高雄市,新興區,愛平里,6,林森一路,189號,B1,,高雄市新興區愛平里6鄰林森一路189號地下一層,178512.856,2503697.915
高雄市政府,160248,TW,高雄市,新興區,愛平里,1,林森一路,195號,B1,,高雄市新興區愛平里1鄰林森一路195號地下層,178518.157,2503716.915
高雄市政府,160248,TW,高雄市,新興區,愛平里,8,興華路,60號,B1,,高雄市新興區愛平里8鄰興華路60號地下室,178425.750,2503728.916
高雄市政府,160248,TW,高雄市,新興區,成功里,1,中正三路,84號,B1,,高雄市新興區成功里1鄰中正三路84號地下層,178816.080,2503613.310
高雄市政府,160248,TW,高雄市,新興區,成功里,2,中正三路,98號,B1,,高雄市新興區成功里2鄰中正三路98號地下層,178755.180,2503623.100
高雄市政府,160248,TW,高雄市,新興區,成功里,6,中正三路,110號,B1,,高雄市新興區成功里6鄰中正三路110號地下層,178631.430,2503630.610
高雄市政府,160248,TW,高雄市,新興區,成功里,1,仁愛一街,134號,B1,,高雄市新興區成功里1鄰仁愛一街134號地下層,178814.670,2503649.860
高雄市政府,160248,TW,高雄市,新興區,成功里,1,仁愛一街,156號,屋頂突出物,,高雄市新興區成功里1鄰仁愛一街156號屋頂突出物,178815.879,2503684.912
高雄市政府,160248,TW,高雄市,新興區,成功里,1,六合一路,61號,B1,,高雄市新興區成功里1鄰六合一路61號地下層,178838.181,2503751.914
高雄市政府,160248,TW,高雄市,新興區,成功里,7,林森一路,196號,B1,,高雄市新興區成功里7鄰林森一路196號地下一層,178552.470,2503719.870
高雄市政府,160248,TW,高雄市,新興區,成功里,7,林森一路,196號,B2,,高雄市新興區成功里7鄰林森一路196號地下二層,178552.470,2503719.870
高雄市政府,160248,TW,高雄市,新興區,成功里,7,興華路,42之1號,B1,,高雄市新興區成功里7鄰興華路42之1號地下一層,178566.650,2503718.950
高雄市政府,160248,TW,高雄市,新興區,振成里,1,五福二路,173號,B1,,高雄市新興區振成里1鄰五福二路173號地下層,178311.031,2502756.890
高雄市政府,160248,TW,高雄市,新興區,振成里,7,文化路,58之1號,B1,,高雄市新興區振成里7鄰文化路58之1號地下層,178494.645,2502751.888
高雄市政府,160248,TW,高雄市,新興區,振成里,5,文化路,64之3號,B1,,高雄市新興區振成里5鄰文化路64之3號地下一層,178427.240,2502725.888
高雄市政府,160248,TW,高雄市,新興區,振成里,1,文化路,66號,B1,,高雄市新興區振成里1鄰文化路66號地下層,178390.037,2502713.888
高雄市政府,160248,TW,高雄市,新興區,振成里,10,文橫二路143巷,11號,B1,,高雄市新興區振成里10鄰文橫二路143巷11號地下層,178378.536,2502646.433
高雄市政府,160248,TW,高雄市,新興區,振成里,2,文橫二路,149號,B1,,高雄市新興區振成里2鄰文橫二路149號底層,178412.538,2502692.887
高雄市政府,160248,TW,高雄市,新興區,振華里,12,文橫二路,119號,B1,,高雄市新興區振華里12鄰文橫二路119號地下層,178485.041,2502483.881
高雄市政府,160248,TW,高雄市,新興區,振華里,6,文橫二路127巷,22號,四摟,,高雄市新興區振華里6鄰文橫二路127巷22號四摟,178388.430,2502573.880
高雄市政府,160248,TW,高雄市,新興區,振華里,6,文橫二路127巷,22號,B1,,高雄市新興區振華里6鄰文橫二路127巷22號地下層,178388.430,2502573.880
高雄市政府,160248,TW,高雄市,新興區,振華里,1,新田路,91號,B1,,高雄市新興區振華里1鄰新田路91號地下一層,178597.278,2502666.756
高雄市政府,160248,TW,高雄市,新興區,振華里,6,新田路,145號,B1,,高雄市新興區振華里6鄰新田路145號地下一層,178405.637,2502604.885
高雄市政府,160248,TW,高雄市,新興區,振華里,2,林森二路135巷,35號,B1,,高雄市新興區振華里2鄰林森二路135巷35號地下層,178496.743,2502593.884
高雄市政府,160248,TW,高雄市,新興區,文昌里,6,中正二路,182號,B1,,高雄市新興區文昌里6鄰中正二路182號地下一層,179764.647,2503550.900
高雄市政府,160248,TW,高雄市,新興區,文昌里,6,中正二路,190號,B1,,高雄市新興區文昌里6鄰中正二路190號地下層,179719.540,2503553.900
高雄市政府,160248,TW,高雄市,新興區,文昌里,6,中正二路,192號,B1,,高雄市新興區文昌里6鄰中正二路192號地下層,179706.840,2503554.900
高雄市政府,160248,TW,高雄市,新興區,文昌里,1,中正二路,222號,B1,,高雄市新興區文昌里1鄰中正二路222號地下一層,179580.634,2503565.902
高雄市政府,160248,TW,高雄市,新興區,文昌里,11,六合路,138號,B1,,高雄市新興區文昌里11鄰六合路138號地下層,179599.237,2503733.907
高雄市政府,160248,TW,高雄市,新興區,文昌里,10,和平一路,199號,B1,,高雄市新興區文昌里10鄰和平一路199號地下一層,179833.650,2503590.900
高雄市政府,160248,TW,高雄市,新興區,文昌里,9,尚義街,138號,B1,,高雄市新興區文昌里9鄰尚義街138號地下層,179640.039,2503665.905
高雄市政府,160248,TW,高雄市,新興區,文昌里,2,民族二路,28號,B1,,高雄市新興區文昌里2鄰民族二路28號地下一層,179458.830,2503614.770
高雄市政府,160248,TW,高雄市,新興區,新江里,7,八德一路,326號,B1,,高雄市新興區新江里7鄰八德一路326號地下層,178507.261,2504145.927
高雄市政府,160248,TW,高雄市,新興區,新江里,9,八德一路,392號,B1,,高雄市新興區新江里9鄰八德一路392號地下一層,178325.947,2504156.929
高雄市政府,160248,TW,高雄市,新興區,新江里,13,八德一路,395號,B1,,高雄市新興區新江里13鄰八德一路395號地下層,178353.840,2504122.920
高雄市政府,160248,TW,高雄市,新興區,明莊里,7,中山一路,153號,B1,,高雄市新興區明莊里7鄰中山一路153號地下一層,178224.236,2503768.919
高雄市政府,160248,TW,高雄市,新興區,明莊里,10,六合二路,37號,B1,,高雄市新興區明莊里10鄰六合二路37號地下一層,178114.510,2503743.200
高雄市政府,160248,TW,高雄市,新興區,明莊里,8,南台路74巷,46號,B1,,高雄市新興區明莊里8鄰南台路74巷46號地下層,178195.380,2503747.160
高雄市政府,160248,TW,高雄市,新興區,東坡里,5,林森一路,165號,B2,,高雄市新興區東坡里5鄰林森一路165號地下二層,178483.210,2503542.510
高雄市政府,160248,TW,高雄市,新興區,榮治里,6,大同一路,185號,B1,,高雄市新興區榮治里6鄰大同一路185號地下一層,178130.820,2503341.900
高雄市政府,160248,TW,高雄市,新興區,正氣里,6,民有街,54號,B1,,高雄市新興區正氣里6鄰民有街54號地下一層,178692.459,2502683.885
高雄市政府,160248,TW,高雄市,新興區,正氣里,12,青年一路,210號,B1,,高雄市新興區正氣里12鄰青年一路210號地下層,178936.776,2502632.881
高雄市政府,160248,TW,高雄市,新興區,永寧里,15,五福二路,192號,B1,,高雄市新興區永寧里15鄰五福二路192號地下層,178606.355,2502904.892
高雄市政府,160248,TW,高雄市,新興區,浩然里,7,五福二路,45之1號,B1,,高雄市新興區浩然里7鄰五福二路45之1號地下層,178775.067,2502918.891
高雄市政府,160248,TW,高雄市,新興區,浩然里,7,五福二路,47號,B1,,高雄市新興區浩然里7鄰五福二路47號地下一層,178759.366,2502912.891
高雄市政府,160248,TW,高雄市,新興區,浩然里,8,復興二路,171號,B1,,高雄市新興區浩然里8鄰復興二路171號地下一層,178895.370,2502926.890
高雄市政府,160248,TW,高雄市,新興區,浩然里,11,復興二路,260號,B1,1,高雄市新興區浩然里11鄰復興二路260號地下一層之1,179027.910,2502678.000
高雄市政府,160248,TW,高雄市,新興區,浩然里,11,復興二路,260號,B1,2,高雄市新興區浩然里11鄰復興二路260號地下一層之2,179027.910,2502678.000
高雄市政府,160248,TW,高雄市,新興區,浩然里,11,復興二路,260號,B1,3,高雄市新興區浩然里11鄰復興二路260號地下一層之3,179027.910,2502678.000
高雄市政府,160248,TW,高雄市,新興區,浩然里,11,復興二路,260號,B1,4,高雄市新興區浩然里11鄰復興二路260號地下一層之4,179027.910,2502678.000
高雄市政府,160248,TW,高雄市,新興區,漢民里,10,民生一路,348號,B1,,高雄市新興區漢民里10鄰民生一路348號地下層,178427.845,2503226.902
高雄市政府,160248,TW,高雄市,新興區,玉衡里,16,中山一路,14之2號,B1,,高雄市新興區玉衡里16鄰中山一路14之2號地下層,178226.300,2503071.270
高雄市政府,160248,TW,高雄市,新興區,玉衡里,7,文橫一路,17號,B1,,高雄市新興區玉衡里7鄰文橫一路17號底層,178334.330,2502896.890
高雄市政府,160248,TW,高雄市,新興區,玉衡里,15,文橫一路25巷,17號,B1,,高雄市新興區玉衡里15鄰文橫一路25巷17號地下層,178297.980,2502898.160
高雄市政府,160248,TW,高雄市,新興區,玉衡里,21,文橫一路,68號,B1,,高雄市新興區玉衡里21鄰文橫一路68號地下層,178342.230,2503081.890
高雄市政府,160248,TW,高雄市,新興區,秋山里,13,七賢二路,25號,B1,,高雄市新興區秋山里13鄰七賢二路25號地下層,178136.331,2503977.926
高雄市政府,160248,TW,高雄市,新興區,秋山里,8,七賢二路,65號,B1,,高雄市新興區秋山里8鄰七賢二路65號地下層,178019.323,2503955.926
高雄市政府,160248,TW,高雄市,新興區,秋山里,5,明星街,52號,B1,,高雄市新興區秋山里5鄰明星街52號地下層,178018.920,2503902.440
高雄市政府,160248,TW,高雄市,新興區,秋山里,15,民主橫路,24號,B1,,高雄市新興區秋山里15鄰民主橫路24號地下層,178175.110,2503874.190
高雄市政府,160248,TW,高雄市,新興區,秋山里,10,民主路,9號,B1,,高雄市新興區秋山里10鄰民主路9號底層,178116.428,2503837.922
高雄市政府,160248,TW,高雄市,新興區,秋山里,10,民主路,23之2號,B1,,高雄市新興區秋山里10鄰民主路23之2號地下一層,178060.024,2503818.922
高雄市政府,160248,TW,高雄市,新興區,秋山里,3,民主路,26號,B1,,高雄市新興區秋山里3鄰民主路26號地下一層,178041.523,2503843.923
高雄市政府,160248,TW,高雄市,新興區,興昌里,20,民族二路,95號,B1,,高雄市新興區興昌里20鄰民族二路95號地下一層,179365.419,2503698.908
高雄市政府,160248,TW,高雄市,新興區,華聲里,6,新興路,21號,B1,,高雄市新興區華聲里6鄰新興路21號地下層,178619.460,2503254.901
高雄市政府,160248,TW,高雄市,新興區,華聲里,7,新興路,38號,B1,,高雄市新興區華聲里7鄰新興路38號地下層,178551.020,2503283.470
高雄市政府,160248,TW,高雄市,新興區,華聲里,7,新興路,40號,B1,,高雄市新興區華聲里7鄰新興路40號地下層,178543.790,2503283.980
高雄市政府,160248,TW,高雄市,新興區,蕉園里,4,復橫一路,242號,B1,,高雄市新興區蕉園里4鄰復橫一路242號地下層,178583.359,2503446.907
高雄市政府,160248,TW,高雄市,新興區,蕉園里,7,忠孝一路,233號,B1,,高雄市新興區蕉園里7鄰忠孝一路233號地下一層,178644.464,2503523.909
高雄市政府,160248,TW,高雄市,新興區,長驛里,15,六合二路,80號,B1,,高雄市新興區長驛里15鄰六合二路80號地下層,177944.920,2503734.720
高雄市政府,160248,TW,高雄市,新興區,長驛里,15,六合二路,86號,B1,,高雄市新興區長驛里15鄰六合二路86號地下一層,177931.550,2503731.670
高雄市政府,160248,TW,高雄市,新興區,長驛里,4,南台路,87號,B1,,高雄市新興區長驛里4鄰南台路87號地下層,178009.310,2503769.920
高雄市政府,160248,TW,高雄市,新興區,長驛里,4,南台路,89號,B1,,高雄市新興區長驛里4鄰南台路89號地下層,178002.010,2503780.920
高雄市政府,160248,TW,高雄市,新興區,長驛里,13,自立二路,150號,B1,,高雄市新興區長驛里13鄰自立二路150號地下層,177871.910,2503855.920
高雄市政府,160248,TW,高雄市,新興區,長驛里,13,自立二路,150號,10,9,高雄市新興區長驛里13鄰自立二路150號十樓之九,177871.910,2503855.920
高雄市政府,160248,TW,高雄市,新興區,長驛里,13,自立二路,150號,6,6,高雄市新興區長驛里13鄰自立二路150號六樓之六,177871.910,2503855.920
高雄市政府,160248,TW,高雄市,新興區,開平里,15,七賢一路,216號,B1,,高雄市新興區開平里15鄰七賢一路216號地下一層,179155.507,2503947.916
高雄市政府,160248,TW,高雄市,新興區,開平里,17,七賢一路,230號,B1,,高雄市新興區開平里17鄰七賢一路230號地下一層,179125.204,2503944.917
高雄市政府,160248,TW,高雄市,新興區,順昌里,20,七賢一路,25號,B1,,高雄市新興區順昌里20鄰七賢一路25號地下層,179689.940,2503843.900
高雄市政府,160248,TW,高雄市,新興區,順昌里,18,七賢一路,37號,B1,,高雄市新興區順昌里18鄰七賢一路37號地下一層,179656.443,2503853.910
高雄市政府,160248,TW,高雄市,新興區,順昌里,16,中東街,124號,B1,,高雄市新興區順昌里16鄰中東街124號之地下室,179609.839,2503808.909
高雄市政府,160248,TW,高雄市,新興區,順昌里,14,尚義街,159號,B1,,高雄市新興區順昌里14鄰尚義街159號地下層,179624.840,2503803.909
高雄市政府,160248,TW,高雄市,新興區,黎明里,2,七賢一路,469號,B1,,高雄市新興區黎明里2鄰七賢一路469號地下一層,178464.455,2503950.922
高雄市政府,160248,TW,高雄市,新興區,黎明里,2,七賢一路,469號,B3,,高雄市新興區黎明里2鄰七賢一路469號地下三層,178464.455,2503950.922
高雄市政府,160248,TW,高雄市,新興區,黎明里,2,七賢一路,471號,B1,,高雄市新興區黎明里2鄰七賢一路471號地下一層,178445.054,2503952.922
高雄市政府,160248,TW,高雄市,新興區,黎明里,11,中山一路,240號,B1,,高雄市新興區黎明里11鄰中山一路240號地下層,178308.144,2503939.923
高雄市政府,160248,TW,高雄市,新興區,黎明里,7,六合一路,158號,B1,,高雄市新興區黎明里7鄰六合一路158號地下一層,178377.540,2503826.910
高雄市政府,160248,TW,高雄市,新興區,黎明里,8,南華路,136號,B1,,高雄市新興區黎明里8鄰南華路136號地下層,178350.346,2503842.920
高雄市政府,160248,TW,高雄市,新興區,黎明里,2,林森一路,229號,B1,,高雄市新興區黎明里2鄰林森一路229號地下層,178527.050,2503897.920
高雄市政府,160248,TW,高雄市,前金區,三川里,7,七賢二路,118號,B1,,高雄市前金區三川里7鄰七賢二路118號地下一層,177802.400,2503928.920
高雄市政府,160248,TW,高雄市,前金區,三川里,6,南台橫路,臨130之4號,,,高雄市前金區三川里6鄰南台橫路臨130之4號,177700.540,2503993.810
高雄市政府,160248,TW,高雄市,前金區,北金里,11,八德二路,196號,B1,,高雄市前金區北金里11鄰八德二路196號地下一層,177378.770,2503979.930
高雄市政府,160248,TW,高雄市,前金區,北金里,13,八德二路,214號,B1,,高雄市前金區北金里13鄰八德二路214號地下一層,177279.468,2503944.932
高雄市政府,160248,TW,高雄市,前金區,博孝里,11,市中一路,29號,B2,,高雄市前金區博孝里11鄰市中一路29號地下二層,177190.530,2502599.650
高雄市政府,160248,TW,高雄市,前金區,博孝里,11,市中一路,29號,B1,,高雄市前金區博孝里11鄰市中一路29號地下一層,177190.530,2502599.650
高雄市政府,160248,TW,高雄市,前金區,博孝里,9,市中一路,39號,B1,,高雄市前金區博孝里9鄰市中一路39號地下一層,177224.720,2502601.760
高雄市政府,160248,TW,高雄市,前金區,博孝里,12,河東路,7號,B1,,高雄市前金區博孝里12鄰河東路7號地下一層,177126.719,2502557.436
高雄市政府,160248,TW,高雄市,前金區,國民里,11,大同二路,143號,頂層,1,高雄市前金區國民里11鄰大同二路143號頂層之1,177091.840,2502971.900
高雄市政府,160248,TW,高雄市,前金區,國民里,12,大同二路,145號,B1,1,高雄市前金區國民里12鄰大同二路145號底一層之1,177061.640,2502960.900
高雄市政府,160248,TW,高雄市,前金區,國民里,12,大同二路,145號,B2,1,高雄市前金區國民里12鄰大同二路145號底二層之1,177061.640,2502960.900
高雄市政府,160248,TW,高雄市,前金區,國民里,3,成功一路,367號,B1,,高雄市前金區國民里3鄰成功一路367號地下一層,177337.362,2502972.904
高雄市政府,160248,TW,高雄市,前金區,後金里,17,中正四路,192之1號,B1,,高雄市前金區後金里17鄰中正四路192之1號地下一層,177399.630,2503378.440
高雄市政府,160248,TW,高雄市,前金區,復元里,11,中華三路,77之1號,B2,,高雄市前金區復元里11鄰中華三路77之1號地下二層,177685.989,2503144.906
高雄市政府,160248,TW,高雄市,前金區,復元里,11,中華三路,77之1號,B1,1,高雄市前金區復元里11鄰中華三路77之1號地下一層之1,177685.989,2503144.906
高雄市政府,160248,TW,高雄市,前金區,復元里,11,中華三路,77之1號,B1,2,高雄市前金區復元里11鄰中華三路77之1號地下一層之2,177685.989,2503144.906
高雄市政府,160248,TW,高雄市,前金區,復元里,10,民生二路,60號,頂層,1,高雄市前金區復元里10鄰民生二路60號頂層之1,177812.598,2503086.903
高雄市政府,160248,TW,高雄市,前金區,文東里,17,中山二路,507號,B1,,高雄市前金區文東里17鄰中山二路507號地下一層,178215.221,2502413.881
高雄市政府,160248,TW,高雄市,前金區,文東里,17,中山二路,533號,B1,,高雄市前金區文東里17鄰中山二路533號地下一層,178200.420,2502446.882
高雄市政府,160248,TW,高雄市,前金區,文東里,18,中山二路,577號,B1,,高雄市前金區文東里18鄰中山二路577號地下一層,178143.117,2502604.887
高雄市政府,160248,TW,高雄市,前金區,文東里,18,中山二路,577號,頂層,1,高雄市前金區文東里18鄰中山二路577號頂層之1,178143.117,2502604.887
高雄市政府,160248,TW,高雄市,前金區,文東里,4,中華四路,314號,B1,,高雄市前金區文東里4鄰中華四路314號地下一層,178005.705,2502421.883
高雄市政府,160248,TW,高雄市,前金區,文東里,3,五福三路,21號,B1,,高雄市前金區文東里3鄰五福三路21號地下一層,178012.708,2502630.889
高雄市政府,160248,TW,高雄市,前金區,文西里,13,中華四路,283號,B1,,高雄市前金區文西里13鄰中華四路283號地下一層,177980.720,2502325.830
高雄市政府,160248,TW,高雄市,前金區,文西里,10,中華四路,293號,B1,,高雄市前金區文西里10鄰中華四路293號地下一層,177967.702,2502359.882
高雄市政府,160248,TW,高雄市,前金區,文西里,16,光明街,2之2號,B1,,高雄市前金區文西里16鄰光明街2之2號地下一層,177806.127,2502516.536
高雄市政府,160248,TW,高雄市,前金區,文西里,15,文武三街,145號,B1,,高雄市前金區文西里15鄰文武三街145號地下一層,177850.994,2502465.886
高雄市政府,160248,TW,高雄市,前金區,文西里,17,新田路,236號,B1,,高雄市前金區文西里17鄰新田路236號地下一層,177895.897,2502457.885
高雄市政府,160248,TW,高雄市,前金區,文西里,17,新田路,240號,B1,,高雄市前金區文西里17鄰新田路240號地下一層,177881.440,2502446.930
高雄市政府,160248,TW,高雄市,前金區,新生里,7,七賢二路,295號,B1,,高雄市前金區新生里7鄰七賢二路295號地下一層,177104.651,2503632.924
高雄市政府,160248,TW,高雄市,前金區,新生里,25,七賢二路,398號,B1,,高雄市前金區新生里25鄰七賢二路398號地下一層,176832.531,2503585.925
高雄市政府,160248,TW,高雄市,前金區,新生里,24,市中一路,276號,B1,,高雄市前金區新生里24鄰市中一路276號底一層,176912.038,2503728.928
高雄市政府,160248,TW,高雄市,前金區,新生里,17,河東路,300號,B1,,高雄市前金區新生里17鄰河東路300號地下一層,176771.725,2503466.922
高雄市政府,160248,TW,高雄市,前金區,東金里,6,中華三路,129號,B1,,高雄市前金區東金里6鄰中華三路129號地下一層,177578.585,2503470.916
高雄市政府,160248,TW,高雄市,前金區,東金里,6,文武一街,16號,B1,,高雄市前金區東金里6鄰文武一街16號地下一層,177528.681,2503464.916
高雄市政府,160248,TW,高雄市,前金區,東金里,11,永恆街,18號,B2,,高雄市前金區東金里11鄰永恆街18號地下二層,177424.473,2503454.917
高雄市政府,160248,TW,高雄市,前金區,東金里,11,永恆街,18號,B1,,高雄市前金區東金里11鄰永恆街18號地下一層,177424.473,2503454.917
高雄市政府,160248,TW,高雄市,前金區,東金里,11,自強一路,22號,B1,,高雄市前金區東金里11鄰自強一路22號地下一層,177410.172,2503448.917
高雄市政府,160248,TW,高雄市,前金區,林投里,2,中正四路,211號,B1,,高雄市前金區林投里2鄰中正四路211號地下一層,177321.360,2503277.910
高雄市政府,160248,TW,高雄市,前金區,林投里,2,中正四路,213號,B1,,高雄市前金區林投里2鄰中正四路213號地下一層,177309.760,2503273.910
高雄市政府,160248,TW,高雄市,前金區,林投里,2,中正四路,215號,B1,,高雄市前金區林投里2鄰中正四路215號地下一層,177300.670,2503271.220
高雄市政府,160248,TW,高雄市,前金區,林投里,2,中正四路,233號,B2,,高雄市前金區林投里2鄰中正四路233號地下二層,177291.830,2503268.090
高雄市政府,160248,TW,高雄市,前金區,林投里,2,中正四路,235號,B1,,高雄市前金區林投里2鄰中正四路235號地下一層,177281.150,2503264.490
高雄市政府,160248,TW,高雄市,前金區,林投里,2,成功一路,420號,B1,2,高雄市前金區林投里2鄰成功一路420號地下一層之2,177288.661,2503210.911
高雄市政府,160248,TW,高雄市,前金區,林投里,2,成功一路,420號,B1,1,高雄市前金區林投里2鄰成功一路420號地下一層之1,177288.661,2503210.911
高雄市政府,160248,TW,高雄市,前金區,榮復里,18,五福三路,63號,B1,,高雄市前金區榮復里18鄰五福三路63號地下一層,177694.683,2502529.889
高雄市政府,160248,TW,高雄市,前金區,榮復里,18,五福三路,79號,B1,,高雄市前金區榮復里18鄰五福三路79號地下一層,177654.380,2502506.888
高雄市政府,160248,TW,高雄市,前金區,榮復里,18,五福三路,87號,B1,,高雄市前金區榮復里18鄰五福三路87號地下一層,177613.777,2502494.888
